,Date,User,Text
4063,Jul-18,laurasdada,"There's a Dagwoods in Santa Monica, my father's regular Wednesday lunch. It's a pizza place, which quite confused me the first time he took me there. I was expecting a deli that made giant sandwiches, indeed a la Dagwood Bumstead.

I am, obviously, easily confused.
'13 Jaguar XF, possibly my favorite of all the cars I've owned. But, my '09 Jag XK was a beauty, as was my '05 Acura TL, '88 Acura Integra, '84 Mitsubishi Mirage Turbo & '78 VW Scirocco (my first!). And, of course, the '92 Nissan Sentra SE-R and '95 Saab 900s I bought for the ex... Ok, I like a lot of the cars in my life."
4064,Jul-18,snakeweasel,"Here at the Snakeweasel lair yesterday I noticed the A/C working harder than usual but the house seemed like it wasn't getting colder. I checked and the house was actually getting warmer and no air was coming out of the registers. Checked out the furnace and yep the blower wasn't working so I surmised that either the. blower motor was shot or the circuit board was. Since this is past my pay grade I called ""the guy"" who came by today.

Well I was right ""the guy"" determined it was a bad circuit board and it needed replacing to the tune of close to a grand. Now since my furnace is old enough to vote and we were planning on replacing it in a few years we decided not to sink any money into it and opted to replace it now. The only issue now is they wont be installing it until late tomorrow afternoon so I have to put up with this oppressive heat for another 15 to 20 hours.

We decided to spend the extra money and get a high efficiency two stage furnace with a variable speed blower.
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2014 BMW 428i convertible, 2015 Honda CTX700D"
4065,Jul-18,qbrozen,"jmonroe1 said:
show previous quotes



It sure is. Who knew that Real World Tradein Values paid that well? I know I didn’t but I should have interviewed 15 years ago just to be on the safe side. I could have probably thrown darts just about as well.

jmonroe

Far be it for me to hog the wealth. Just say the word and the position is yours. No backsies, though!
'07 ML63, '08 Charger R/T Daytona; '67 Coronet R/T; '14 Town&Country Limited; '18 BMW X2. 52-car history and counting!"
4066,Jul-19,venture,"snakeweasel said:
Here at the Snakeweasel lair yesterday I noticed the A/C working harder than usual but the house seemed like it wasn't getting colder. I checked and the house was actually getting warmer and no air was coming out of the registers. Checked out the furnace and yep the blower wasn't working so I surmised that either the. blower motor was shot or the circuit board was. Since this is past my pay grade I called ""the guy"" who came by today.

Well I was right ""the guy"" determined it was a bad circuit board and it needed replacing to the tune of close to a grand. Now since my furnace is old enough to vote and we were planning on replacing it in a few years we decided not to sink any money into it and opted to replace it now. The only issue now is they wont be installing it until late tomorrow afternoon so I have to put up with this oppressive heat for another 15 to 20 hours.

We decided to spend the extra money and get a high efficiency two stage furnace with a variable speed blower.
We don't have A/C in our house. We are surrounded by trees and they keep the house about 10 - 15 degrees cooler than outside. We have a few window units in some bedrooms for when it is in the 90's for a few days in a row. When that happens the trees can't keep up and it gets pretty warm inside.

This year it has been hot for a few weeks and warm in the house for a few weeks now as a result.

I called my guy to install A/C. Both furnaces are, fortunately, able to handle adding air. Both were replaced a few years ago.

One furnace is horizontal, but they now make units for that.

I asked about SEER and he said one is 13 and the other is 14. I don't know what brand.

$7,700 installed including 2 new thermostats. That seems reasonable. The roofers should be here soon too. That will be another $12,000. It's a good summer.
2020 Ascent Limited, 2020 Legacy Touring XT"
4067,Jul-19,kyfdx,"pensfan83 said:
show previous quotes




There's a Graeters near my Acura dealer, went there a few weeks ago after lunch. Unfortunately it's a 40 minute drive if traffic is light. I think it's the only one around, wish they would put one in the southern suburbs.
Graeter's is 150 years old this year. Been in the same family, the whole time. Really premium ice cream.
And, the nearest shop is one mile from my house.
Did you get a good deal? Be sure to come back and share!

Edmunds Moderator"
4068,Jul-19,kyfdx,"Michaell said:
show previous quotes




Do they send Graeters? @kyfdx took me there once, a couple of years ago, when I was in town and we connected for lunch.
Graeters.com

They ship direct. I think pints are the largest size. And, it will be pricey, with dry ice, etc..

Might find it in any Kroger owned supermarket chain.
Did you get a good deal? Be sure to come back and share!

Edmunds Moderator"
4069,Jul-19,roadburner,"kyfdx said:


Graeter's is 150 years old this year. Been in the same family, the whole time. Really premium ice cream.
And, the nearest shop is one mile from my house.
Seven miles in my case. When my son was in school Graeter’s gave free ice cream to kids with good report cards. It was always a big deal to go and “redeem” his freebies.

Mine: 1995 318ti Club Sport; 2014 M235i; 2009 Cooper Clubman; 1999 Wrangler; 1996 Speed Triple Challenge Cup Replica Wife's: 2015 X1 xDrive28i Son's: 2009 328i"
4070,Jul-19,graphicguy,"Michaell said:
show previous quotes




Do they send Graeters? @kyfdx took me there once, a couple of years ago, when I was in town and we connected for lunch.
They have quite a few “packages” you can order. There’s one that’s packed in dry ice (for something like Graeters). I know for Cincinnati “ex-pats” who are now living somewhere else, I send Skyline or Gold Star chili for b-Days or Holidays.

Greater’s Turtle Sundae is my fave!
2019 Kia Stinger GT2"
4071,Jul-17,Sandman6472,"We had a factory in Ridgefield Park so that was the closest we ever got to New Jersey.
Our garage is a two-car but we have one main door with no windows, no windows in the garage at all. Would've liked one but guess it's safer now since no glass for someone to break to get in the house. If I had my way, would've preferred a circular driveway out in front.
2015 Audi A3 (wife) / 2015 Golf TSI (me) / 2019 Chevrolet Cruze Premier RS (daughter #1) / 2020 Hyundai Accent SE (daughter #2)"
4072,Jul-17,snakeweasel,"oldfarmer50 said:
show previous quotes





I’m jealous. I’ve got a house and a barn and I’m still down one on you.
I know someone who lives in a barn. They rehabbed a barn into a living space as the town grew around the farm. Looks real nice.
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2014 BMW 428i convertible, 2015 Honda CTX700D"
